file_name;author;title;year;type;detective;genre;language;country;source;license;url;author_norm;title_norm;path;size_bytes;md5
raf-the_darblay_mystery.txt;Richard Austin Freeman;The D'Arblay Mystery;1926;novel;Dr. Thorndyke;mystery;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/70996/pg70996.txt;richard_austin_freeman;raf-the_darblay_mystery;../corpus/normalized/richard_austin_freeman/raf-the_darblay_mystery.txt;460746;1ffe5cedda5490d35e211d0107986a7c
raf-the_exploits_of_danby_croke.txt;Richard Austin Freeman;The Exploits of Danby Croker;1916;novel;;fiction;en;UK;Project Gutemberg AU;Public domain in Australia;https://gutenberg.net.au/ebooks14/1402991h.html;richard_austin_freeman;raf-the_exploits_of_danby_croke;../corpus/normalized/richard_austin_freeman/raf-the_exploits_of_danby_croke.txt;427323;fd4e8a87059021d6d5a7f3ecf3956392
raf-the_eye_of_osiris.txt;Richard Austin Freeman;The Eye of Osiris;1911;novel;Dr. Thorndyke;mystery;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/24201/pg24201.txt;richard_austin_freeman;raf-the_eye_of_osiris;../corpus/normalized/richard_austin_freeman/raf-the_eye_of_osiris.txt;538379;6678e18ee26e72f2040b7884b9a3495c
raf-the_golden_pool.txt;Richard Austin Freeman;The golden pool;1905;novel;;fiction;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/76845/pg76845.txt;richard_austin_freeman;raf-the_golden_pool;../corpus/normalized/richard_austin_freeman/raf-the_golden_pool.txt;707553;d3835ecf07f22e86c6873269c320bba5
raf-the_magic_casket.txt;Richard Austin Freeman;The Magic Casket;1927;novel;Dr. Thorndyke;mystery;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/76919/pg76919.txt;richard_austin_freeman;raf-the_magic_casket;../corpus/normalized/richard_austin_freeman/raf-the_magic_casket.txt;439176;4a6718d381a2e00e71b6e7c7e4d58389
raf-the_mystery_of_31_new_inn.txt;Richard Austin Freeman;The Mystery of 31 New Inn;1912;novel;Dr. Thorndyke;mystery;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/12187/pg12187.txt;richard_austin_freeman;raf-the_mystery_of_31_new_inn;../corpus/normalized/richard_austin_freeman/raf-the_mystery_of_31_new_inn.txt;436913;a5106127ff60ab2cb7e788a33101ef43
raf-the_mystery_of_angelina_frood.txt;Richard Austin Freeman;The mystery of Angelina Frood;1924;novel;Dr. Thorndyke;mystery;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/76072/pg76072.txt;richard_austin_freeman;raf-the_mystery_of_angelina_frood;../corpus/normalized/richard_austin_freeman/raf-the_mystery_of_angelina_frood.txt;512977;8470636b9dc5ecbcbce0e7df3d542748
raf-the_red_thumb_mark.txt;Richard Austin Freeman;The Red Thumb Mark;1907;novel;Dr. Thorndyke;mystery;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/11128/pg11128.txt;richard_austin_freeman;raf-the_red_thumb_mark;../corpus/normalized/richard_austin_freeman/raf-the_red_thumb_mark.txt;395909;d13e7880759c9eaeffd03bbeb939245c
raf-the_shadow_of_the_wolf.txt;Richard Austin Freeman;The shadow of the Wolf;1925;novel;Dr. Thorndyke;mystery;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/75244/pg75244.txt;richard_austin_freeman;raf-the_shadow_of_the_wolf;../corpus/normalized/richard_austin_freeman/raf-the_shadow_of_the_wolf.txt;449025;c9c1d1b0ff68739c01b040cc48f60632
raf-the_singing_bone.txt;Richard Austin Freeman;The singing bone;1912;short stories;Dr. Thorndyke;mystery;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/59478/pg59478.txt;richard_austin_freeman;raf-the_singing_bone;../corpus/normalized/richard_austin_freeman/raf-the_singing_bone.txt;394204;b170c2959ce865418ee4d47816b5598d
wc-armadale.txt;Wilkie Collins;Armadale;1866;novel;;fiction;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/1895/pg1895.txt;wilkie_collins;wc-armadale;../corpus/normalized/wilkie_collins/wc-armadale.txt;1669809;027b9edce0b51094a1f16792267a43e3
wc-basil.txt;Wilkie Collins;Basil;1852;novel;;fiction;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/4605/pg4605.txt;wilkie_collins;wc-basil;../corpus/normalized/wilkie_collins/wc-basil.txt;638790;46dc55522b92ed1c1092f4b4aa11fc62
wc-man_and_wife.txt;Wilkie Collins;Man and Wife;1870;novel;;fiction;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/1586/pg1586.txt;wilkie_collins;wc-man_and_wife;../corpus/normalized/wilkie_collins/wc-man_and_wife.txt;1307490;d1ea454094f84e96ea2ae44393b9796f
wc-no_name.txt;Wilkie Collins;No Name;1862;novel;;fiction;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/1438/pg1438.txt;wilkie_collins;wc-no_name;../corpus/normalized/wilkie_collins/wc-no_name.txt;1514785;764b52e6fe2b3bc80cbf02fad779eb89
wc-poor_miss_finch.txt;Wilkie Collins;Poor Miss Finch;1872;novel;;fiction;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/3632/pg3632.txt;wilkie_collins;wc-poor_miss_finch;../corpus/normalized/wilkie_collins/wc-poor_miss_finch.txt;890097;a355391ac5ca102d509ccdb1d505b3f4
wc-the_dead_secret.txt;Wilkie Collins;The Dead Secret;1857;novel;;fiction;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/43092/pg43092.txt;wilkie_collins;wc-the_dead_secret;../corpus/normalized/wilkie_collins/wc-the_dead_secret.txt;774931;924422ec5a1aabe2ca43b4384ef7ac4e
wc-the_haunted_hotel.txt;Wilkie Collins;The Haunted Hotel;1878;novel;;mystery;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/170/pg170.txt;wilkie_collins;wc-the_haunted_hotel;../corpus/normalized/wilkie_collins/wc-the_haunted_hotel.txt;357963;0ec79dc805280f810f181a5145ec8184
wc-the_law_and_the_lady.txt;Wilkie Collins;The Law and the Lady;1875;novel;;mystery;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/1622/pg1622.txt;wilkie_collins;wc-the_law_and_the_lady;../corpus/normalized/wilkie_collins/wc-the_law_and_the_lady.txt;780021;cf04a30ea5427307e9a7bf0993883719
wc-the_moonstone.txt;Wilkie Collins;The Moonstone;1868;novel;;mystery;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/155/pg155.txt;wilkie_collins;wc-the_moonstone;../corpus/normalized/wilkie_collins/wc-the_moonstone.txt;1093917;62b629891980bde43bb1f1dd32ed8143
wc-the_woman_in_white.txt;Wilkie Collins;The Woman in White;1860;novel;;mystery;en;UK;Project Gutemberg USA;Public domain in the USA;https://www.gutenberg.org/cache/epub/583/pg583.txt;wilkie_collins;wc-the_woman_in_white;../corpus/normalized/wilkie_collins/wc-the_woman_in_white.txt;1373050;016f58e3b720c3138f2fcbb1fe975f2d
